Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);"Вага,кг";"Ширина,см";"Висота,см";"Довжина,см";Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
100100;Комплект охоронної сигналізації Ajax HDR StarterKit Cam Plus White (StarterKit Cam Plus);Комплект охоронної сигналізації Ajax HDR StarterKit Cam Plus White (StarterKit Cam Plus);"Комплект охоронної сигналізації Ajax HDR StarterKit Cam Plus White (StarterKit Cam Plus), Комплект, охоронної, сигналізації, Ajax, HDR, StarterKit, Cam, Plus, White, (StarterKit, Plus)";"Комплект охоронної сигналізації Ajax HDR StarterKit Cam Plus White (StarterKit Cam Plus), Комплект, охоронної, сигналізації, Ajax, HDR, StarterKit, Cam, Plus, White, (StarterKit, Plus)";"Ajax StarterKit Cam Plus – стартовий комплект бездротової системи безпеки Ajax з фотоверифікацією тривог<br/> Комплект сигналізації StarterKit Cam Plus забезпечить багаторівневу безпеку та швидкість реагування на тривогу<br/> У комплект StarterKit Cam Plus входить чотири пристрої: централь Hub 2 Plus, датчик руху з фотокамерою MotionCam, датчик відкриття DoorProtect, брелок управління SpaceControl<br/>Підключається до пульта охоронної компанії<br/>Завжди онлайн завдяки трьом каналам зв'язку<br/>Автоматизує безпеку сценаріїв<br/>Надсилає анімовану серію фотографій<br/>Безпрецедентна швидкість реагування: Ajax миттєво повідомить вас і охоронну компанію про злам дверей і менш ніж за 9 секунд надішле фотографію з місця події<br/> Віддалене керування зі смартфона з будь-якої точки світу за допомогою мобільних додатків на iOS та Android<br/> У кілька кліків можна налаштувати датчики, активувати часткову охорону та перевірити стан кожного пристрою<br/>До системи можна підключити 200 користувачів та створити до 25 охоронних груп, тим самим зонувати об'єкти та розмежувати доступ<br/> Цей комплект оптимально підійде і для комерційних, і для житлових об'єктів<br/> Дальність зв'язку сягає 2000 метрів, радіомережа покриває до 35 км2<br/>Можливості StarterKit розширюються завдяки додатковим датчикам Ajax<br/> З їх допомогою професійна охоронна сигналізація перетворюється на систему, яка допомагає запобігти проникненню, пожежі та потопу<br/>
Переваги Ajax StarterKit Cam Plus:Сертифікована сигналізація професійного рівня<br/>Можливість підключити до пульта охоронної компанії<br/>Активний канал зв'язку Ethernet<br/>Миттєве відправлення сигналів тривоги<br/>Повідомлення про тривоги за допомогою SMS, push-повідомлень та дзвінка на номер власника<br/>Слідом за тривожним повідомленням, датчик надішле анімовану серію фотографій для оцінки ситуації<br/>У разі перешкод в ефірі або при спробі глушіння Ajax переходить на вільну радіочастоту, оповіщуючи про ситуацію<br/>Зручне керування та налаштування за допомогою мобільного додатку на iOS та Android<br/>Самостійне встановлення системи за 15 хвилин<br/>Централь Hub 2 Plus
Системою управляє Hub 2 Plus, який оснащений Ethernet портом, WI-FI модулем та 2 SIM-слотами для підтримки 4G<br/> Завдяки чотирьом каналами зі швидкісним перемиканням гарантується передача тривоги навіть під час обриву зв'язку<br/> На пристрій власника та пульт охорони надходить фотопідтвердження тривоги менш ніж за 9 секунд<br/>До Hub 2 Plus можливе підключення 200 різних пристроїв: сирен, датчиків, камер тощо<br/> Усі 4 канали зв'язку дозволяють централі реагувати миттєво будь-яку зовнішню тривогу<br/> При перебоях з одним із провайдерів централь за секунди перепідключається до іншого каналу<br/>Централь Hub 2 Plus допоможе створити до 64 сценаріїв реагування та практично повністю автоматизує безпеку об'єкта<br/> Пристрій може знеструмити необхідну зону, активувати сирени, перекрити воду та заблокувати електрозамки на вікнах та дверях<br/>Якщо будівля буде знеструмлена, централь продовжить працювати до 15 годин завдяки резервному акумулятору<br/>Hub 2 Plus працює на операційній системі реального часу OS Malevich виробництва Ajax Systems<br/> Це допомагає захистити централь від вірусів, спроб злому та кібератак<br/> Централь Hub 2 Plus управляється з програми, де легко створити сценарії, відстежувати події та контролювати безпеку об'єкта віддалено<br/>
Датчик руху із фотокамерою MotionCam
MotionCam реагує на рух і одразу робить для вас серію фотознімків<br/> Такі дії допомагають цільно проаналізувати ситуацію, що відбувається на об'єкті<br/> MotionCam активується лише при тривозі і через кілька секунд доставляє фотопідтвердження на охоронний пульт або пристрій власника<br/> Всі дані під час передачі захищені шифруванням і не проходять обробку<br/>Датчик не реагує на домашніх улюбленців на зріст нижче 50 см, що допомагає уникнути помилкового спрацьовування<br/>Датчик руху з фотокамерою MotionCam підключається до системи за допомогою програми, де легко керувати<br/>
Датчик відкриття DoorProtect
DoorProtect допоможе запобігти злому і підходить для встановлення на всі типи дверей<br/> Завдяки геркону та магнітному полю легко визначити відкриття дверей<br/>
SpaceControl
Брелок SpaceControl для керування режимами охорони<br/> У SpaceControl передбачена кнопка тривоги для повідомлення про небезпеку<br/>Технології AjaxДвосторонній зв'язок, що забезпечує цілодобовий контроль системи<br/>Зашифровані радіопротоколи<br/>Опитування датчиків, що настроюється, від 12 секунд<br/>""Хмарний"" сервер для швидкої конфігурації системи<br/>Додатковий акумулятор для автономної роботи системи протягом 15 годин<br/>Частотний хопінг для перемикання на чисту частоту при глушенні<br/>Автоматичне оновлення прошивки<br/>Антисаботаж: захист від підлоги, оповіщення про глушення, тампер на відкриття та спробу відриву від кріплення<br/>";"Ajax StarterKit Cam Plus – стартовий комплект бездротової системи безпеки Ajax з фотоверифікацією тривог<br/> Комплект сигналізації StarterKit Cam Plus забезпечить багаторівневу безпеку та швидкість реагування на тривогу<br/> У комплект StarterKit Cam Plus входить чотири пристрої: централь Hub 2 Plus, датчик руху з фотокамерою MotionCam, датчик відкриття DoorProtect, брелок управління SpaceControl<br/>Підключається до пульта охоронної компанії<br/>Завжди онлайн завдяки трьом каналам зв'язку<br/>Автоматизує безпеку сценаріїв<br/>Надсилає анімовану серію фотографій<br/>Безпрецедентна швидкість реагування: Ajax миттєво повідомить вас і охоронну компанію про злам дверей і менш ніж за 9 секунд надішле фотографію з місця події<br/> Віддалене керування зі смартфона з будь-якої точки світу за допомогою мобільних додатків на iOS та Android<br/> У кілька кліків можна налаштувати датчики, активувати часткову охорону та перевірити стан кожного пристрою<br/>До системи можна підключити 200 користувачів та створити до 25 охоронних груп, тим самим зонувати об'єкти та розмежувати доступ<br/> Цей комплект оптимально підійде і для комерційних, і для житлових об'єктів<br/> Дальність зв'язку сягає 2000 метрів, радіомережа покриває до 35 км2<br/>Можливості StarterKit розширюються завдяки додатковим датчикам Ajax<br/> З їх допомогою професійна охоронна сигналізація перетворюється на систему, яка допомагає запобігти проникненню, пожежі та потопу<br/>
Переваги Ajax StarterKit Cam Plus:Сертифікована сигналізація професійного рівня<br/>Можливість підключити до пульта охоронної компанії<br/>Активний канал зв'язку Ethernet<br/>Миттєве відправлення сигналів тривоги<br/>Повідомлення про тривоги за допомогою SMS, push-повідомлень та дзвінка на номер власника<br/>Слідом за тривожним повідомленням, датчик надішле анімовану серію фотографій для оцінки ситуації<br/>У разі перешкод в ефірі або при спробі глушіння Ajax переходить на вільну радіочастоту, оповіщуючи про ситуацію<br/>Зручне керування та налаштування за допомогою мобільного додатку на iOS та Android<br/>Самостійне встановлення системи за 15 хвилин<br/>Централь Hub 2 Plus
Системою управляє Hub 2 Plus, який оснащений Ethernet портом, WI-FI модулем та 2 SIM-слотами для підтримки 4G<br/> Завдяки чотирьом каналами зі швидкісним перемиканням гарантується передача тривоги навіть під час обриву зв'язку<br/> На пристрій власника та пульт охорони надходить фотопідтвердження тривоги менш ніж за 9 секунд<br/>До Hub 2 Plus можливе підключення 200 різних пристроїв: сирен, датчиків, камер тощо<br/> Усі 4 канали зв'язку дозволяють централі реагувати миттєво будь-яку зовнішню тривогу<br/> При перебоях з одним із провайдерів централь за секунди перепідключається до іншого каналу<br/>Централь Hub 2 Plus допоможе створити до 64 сценаріїв реагування та практично повністю автоматизує безпеку об'єкта<br/> Пристрій може знеструмити необхідну зону, активувати сирени, перекрити воду та заблокувати електрозамки на вікнах та дверях<br/>Якщо будівля буде знеструмлена, централь продовжить працювати до 15 годин завдяки резервному акумулятору<br/>Hub 2 Plus працює на операційній системі реального часу OS Malevich виробництва Ajax Systems<br/> Це допомагає захистити централь від вірусів, спроб злому та кібератак<br/> Централь Hub 2 Plus управляється з програми, де легко створити сценарії, відстежувати події та контролювати безпеку об'єкта віддалено<br/>
Датчик руху із фотокамерою MotionCam
MotionCam реагує на рух і одразу робить для вас серію фотознімків<br/> Такі дії допомагають цільно проаналізувати ситуацію, що відбувається на об'єкті<br/> MotionCam активується лише при тривозі і через кілька секунд доставляє фотопідтвердження на охоронний пульт або пристрій власника<br/> Всі дані під час передачі захищені шифруванням і не проходять обробку<br/>Датчик не реагує на домашніх улюбленців на зріст нижче 50 см, що допомагає уникнути помилкового спрацьовування<br/>Датчик руху з фотокамерою MotionCam підключається до системи за допомогою програми, де легко керувати<br/>
Датчик відкриття DoorProtect
DoorProtect допоможе запобігти злому і підходить для встановлення на всі типи дверей<br/> Завдяки геркону та магнітному полю легко визначити відкриття дверей<br/>
SpaceControl
Брелок SpaceControl для керування режимами охорони<br/> У SpaceControl передбачена кнопка тривоги для повідомлення про небезпеку<br/>Технології AjaxДвосторонній зв'язок, що забезпечує цілодобовий контроль системи<br/>Зашифровані радіопротоколи<br/>Опитування датчиків, що настроюється, від 12 секунд<br/>""Хмарний"" сервер для швидкої конфігурації системи<br/>Додатковий акумулятор для автономної роботи системи протягом 15 годин<br/>Частотний хопінг для перемикання на чисту частоту при глушенні<br/>Автоматичне оновлення прошивки<br/>Антисаботаж: захист від підлоги, оповіщення про глушення, тампер на відкриття та спробу відриву від кріплення<br/>";r;17549;UAH;шт.;;;;https://images.prom.ua/5008854173_komplekt-ohoronnoyi-signalizatsiyi.jpg;+;;4331550;Сигнализация Ajax;https://prom.ua/Ohrannye-sistemy-i-signalizatsii;;;;;2325929506;;302306;;AJAX;;;;S;https://oniks.org.ua/p2325929506-komplekt-ohoronnoyi-signalizatsiyi.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
