Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);Вага,кг;Ширина,см;Висота,см;Довжина,см;Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
201489;Коммутатор 10 портов управляемый Ruijie RG-ES210GS-P PoE;Комутатор 10 портів керований Ruijie RG-ES210GS-P PoE;RG-ES210GS-P, коммутатор гигабитный, коммутатор poe 48v, коммутатор 24 порта, коммутатор poe, сетевой коммутатор, switch poe, коммутатор для видеонаблюдения, PoE расширитель, PoE инжектор, пое коммутатор;RG-ES210GS-P, комутатор гігабітний, комутатор poe 48v, комутатор 24 порта, комутатор poe, мережевий комутатор, switch poe, комутатор для відеоспостереження, PoE розширювач, PoE інжектор, пое комутатор;● <strong>Downlink порты:</strong> 10x RJ45 (1000M) -  8x с поддержкою PoE,<br/>● <strong>Uplink порты:</strong> 1x combo SFP (1000M),<br/>● <strong>Протокол PoE:</strong> IEEE802.3af (PoE), IEEE802.3at (PoE+)/ бюджет 120 Вт,<br/>● <strong>Питание:</strong> DC 54В,<br/>● <strong>Рабочая температура: </strong>0º - + 40ºC,<br/>● 202x108x28 мм;● <strong>Downlink порти:</strong> 10x RJ45 (1000M) - 8x з підтримкою PoE,<br/>● <strong>Uplink порти:</strong> 1x combo SFP (1000M),<br/>● <strong>Протокол PoE:</strong> IEEE802.3af (PoE), IEEE802.3at (PoE+)/ бюджет 120 Вт,<br/>● <strong>Живлення:</strong> DC 54В,<br/>● <strong>Робоча температура: </strong> 0º - + 40ºC,<br/>● 202x108x28 мм;r;145,09;USD;шт.;;;;https://images.prom.ua/5269233963_kommutator-10-portov.jpg, https://images.prom.ua/6992251540_kommutator-10-portov.jpg, https://images.prom.ua/6992251541_kommutator-10-portov.jpg;-;0;23295147;Коммутаторы;https://prom.ua/Kommutatory;;;;;2863456331;99-00016218;71903;;Ruijie;;;;VMAX, V;https://oniks.org.ua/p2863456331-kommutator-portov-upravlyaemyj.html;;;-;Ще краща  ціна за 📞;;;;;;;;;;;;Розмір упаковки (Ш х В х Г);;240 x 80 x 290 мм;Вага брутто;;1.64 кг;Розміри;;202 x 108 x 28 мм;Строк гарантії;;36 міс.;Рабочая температура;;0°C - +40°C;Потужність споживання;;130 Вт;Питание;;54В DC, 2.4A;Вес;г;1.38 кг;Порти (DownLink);;8x 10/100/1000Base-T;Розмір таблиці MAC;;4К;Макс. пропускна спроможність;;20 Гбіт/с;Швидкість пересилання пакетів;;14.8 мп/с;Порти (Uplink);;1x combo SFP;Споживана потужність PoE;;120 Вт;Буферна пам'ять;;1.5 Мбіт/с;VLAN;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200442;PTZ видеокамера Dahua DH-SD6CE445GB-HNR 4МП (3.95–177.75мм) Auto-tracking;PTZ відеокамера Dahua DH-SD6CE445GB-HNR 4МП (3.95–177.75мм) Auto-tracking;DH-SD6CE445GB-HNR, Dahua DH-SD6CE445GB-HNR, Dahua 177.75мм, камера 2mp, камера 4mp, камера 5mp, камера 8mp, tvi камера, ahd камера, камера 2.8 мм, камера 3.6 мм, камера с ик-подсветкой, купольная камера, цилиндрическая камера, камера для улицы, камера с записью, камера видеонаблюдения, уличная камера видеонаблюдения, камера безопасности, hd камера видеонаблюдения, камера видеонаблюдения с записью, камера наблюдения с датчиком движения, камера видеонаблюдения wifi, камеры видеонаблюдения для дома;DH-SD6CE445GB-HNR, Dahua DH-SD6CE445GB-HNR, Dahua 177.75мм, камера 2mp, камера 4mp, камера 5mp, камера 8mp, tvi камера, ahd камера, камера 2.8 мм, камера 3.6 мм, камера з ІЧ-підсвіткою, купольна камера, циліндрична камера, камера для вулиці, камера з записом, камера відеоспостереження, вулична камера відеоспостереження, камера безпеки, hd камера відеоспостереження, камера відеоспостереження з записом, камера спостереження з датчиком руху, камера відеоспостереження wifi, камери відеоспостереження для дому;"● <strong>Разрешение </strong>4МП, 1/2.8"""" CMOS - матрица<br/>● <strong>Фокус </strong>3.95–177.75мм (<strong>угол обзора </strong>70.3°- 1.8°)<br/>● <strong>Максимальное разрешение видео</strong> 4 МП (2560× 1440) - 25 к\с<br/>● <strong>Кодеки </strong>H.265, H.264, H.264H, H.264B, MJPEG, Smart H.265+, Smart H.264+<br/>● <strong>ИК свет (до 250м)</strong><br/>● <strong>Функции изображения</strong>: поворот изображения, WDR, 3D DNR, HLC, BLC<br/>● <strong>Аналитика и алармы: </strong>проход, вторжение, преодоление забора, обнаружение слоняющихся без дела , заброшенный/пропавший объект, быстрое движение, обнаружение парковки, собрание людей, классификация тревог транспортное средство/человек , отслеживание связей, обнаружение лица, автоматическое отслеживание, SMD, Quick Pick<br/>● <strong>Micro SD</strong> (максимум 512ГБ)<br/>● <strong>24 VDC/PoE</strong><br/>● <strong>IP67</strong><br/>● <strong>IK10</strong><br/>● <strong>Цвет корпуса </strong>- белый";"● <strong>Роздільна здатність </strong>4МП, 1/2.8"""" CMOS - матриця<br/>● <strong>Фокус </strong>3.95–177.75мм (<strong>кут огляду </strong>70.3°- 1.8°)<br/>● <strong>Максимальна роздільна здатність відео</strong> 4 МП (2560× 1440) - 25 к\с<br/>● <strong>Кодеки </strong>H.265, H.264, H.264H, H.264B, MJPEG, Smart H.265+, Smart H.264+<br/>● <strong>ІЧ світло (до 250м)</strong><br/>● <strong>Функції зображення</strong>: поворот зображення, WDR, 3D DNR, HLC, BLC<br/>● <strong>Аналітика та аларми: </strong> прохід, вторгнення, подолання паркану, виявлення бродячих людей, покинутий/зниклий об'єкт, швидкий рух, виявлення паркування, збори людей, класифікація тривог транспортний засіб/людина, відстеження зв'язків, виявлення обличчя, автоматичне відстеження, SMD, Quick Pick<br/>● <strong>Micro SD</strong> (максимум 512ГБ)<br/>● <strong>24 VDC/PoE</strong><br/>● <strong>IP67</strong><br/>● <strong>IK10</strong><br/>● <strong>Колір корпусу </strong>- білий";r;1260;USD;шт.;;;;https://images.prom.ua/4777600615_ptz-videokamera-dahua.jpg;+;8;8950011;Видеокамеры для видеонаблюдения;https://prom.ua/Kamery-videonablyudeniya;;;;;2863455064;99-00013762;301105;;Dahua Technology;;;;VMAX, V;https://oniks.org.ua/p2863455064-ptz-videokamera-dahua.html;;;-;Ще краща  ціна за 📞;;;;;;;;;;;;Матриця;;"1/2.8"""" CMOS";Мін. чутливість;;колір: 0.005 лк F1.6, Ч/Б: 0,0005 лк F1,6, 0 лк F1.6 (ІЧ увімкнено);Швидкість затвора;;1/1 –1/30 000 с;BLC;;Так;HLC;;Так;WDR;;120 дБ;Придушення шуму (DNR);;2D/3D;Електронна стабілізація зображення (EIS);;Підтримує;Оптичне збільшення;х;45;Цифрове збільшення;х;16;Основні функції обробки;;Маскування до 24 зон, до 8 зон одночасно;Фокусна відстань;мм;177.75;Кути огляду;;Г: 70.3°–1.8°, В: 37°–1°, Д:  69.3°–2°;Апертура;;F1.6–F4.95;Поворот / нахил / обертання;;Панорамування: від 0° до 360° без кінця. Нахил: від –20° до +90°, автоматичне перевертання 180°;Кількість потоків;;3;Частота кадрів (головний потік);;4M/3M/1080P/1.3M/720P - 25 к/с;Частота кадрів (доп. потік);;D1/VGA/CIF - 25 к/с;Частота кадрів (дод2. Потік);;1080p/1.3M/720p - 25 к/с;Відео компресія;;H.264H, H.264B, Smart H.265+, H.264, H.265, MJPEG(Sub Stream), Smart H.264+;Програмне забезпечення;;DSS, DMSS;Сумісність;;CGI, SDK, ONVIF (Profile S&G&T), P2P;Мережеві інтерфейси;;1 × RJ-45 (10/100 Base-T);Метод зберігання;;Micro SD 512 Гб, FTP, NAS;RS-485;;1;Інтерфейси тривоги;;7 вх/2 вих;Аудіо інтерфейси;;1 вх/1 вих;ROM/RAM;;4/1 Гб;Тип підсвічування;;ІЧ;Дальність підсвічування;;250 м;Виявлення об'єкта (DORI - не аналітика);;3555 м;Спостереження за об'єктом (DORI - не аналітика);;1404 м;Розпізнавання об'єкту (DORI - не аналітика);;711 м;Ідентифікація об'єкта (DORI - не аналітика);;355 м;Швидкість ручного керування;;Панорамування: 0.1 ° / с-300 ° / с, Нахил: 0.1 ° / с-200 ° / с;Швидкість по передустановках;;Панорамування: 400°/с, Нахил: 300°/с;Кількість попередніх налаштувань;;300;Пам'ять при відключенні живлення;;Підтримує;Перетин лінії;;Підтримує;Вторгнення в область;;Підтримує;Вхід і вихід з регіону;;Підтримує;Залишені / зниклі предмети;;Підтримує;Виявлення аудіо винятків;;Підтримує;Виявлення облич;;Підтримує;Аналіз поведінки;;Підтримує;Цільові типи;;Підтримує;SMD;;Підтримує;Живлення;;Мережа 24В;PoE;;802.3at;Потужність споживання;;13-25 Вт;Робоча температура;;-40 °C - +70 °;Ступінь захисту;;IP67, IK10, TVS 8000В;Розміри;;337.4 × Φ209 мм;Вага;г;5900;Розмір упаковки (Ш х В х Г);;300 x 510 x 300 мм;Вага брутто;;8640;Строк гарантії;;24 міс.;Тип матриці;;CMOS;Фізичний розмір матриці;;"1/2.8""""";Рівень WDR;дБ;120;Мінімальне значення фокусної відстані;мм;3.95;Максимальне значення фокусної відстані;мм;177.75;Кут огляду по горизонталі;град.;70.3;Кут огляду по вертикалі;град.;37;Світлосила об'єктива;F;1.6;Формат стиснення;;H.265+;Тип камери;;IP;Порт для SD-карти;;Так;Наявність ІЧ-підсвічування;;Так;Дальність ІЧ-підсвічування;м;250;Виявлення руху;;Так;Додаткове джерело живлення;;PoE;Захист обладнання від води і пилу IP;;IP67;Застосування;;Вулична;Гарантійний термін;міс;24;Форм-фактор;;Поворотний;Роздільна здатність (Мп);;4;Тип об'єктива;;Моторизований;;;;;;;;;;;;;;;
201256;Контактная кнопка выхода Atis Exit-PE;Контактная кнопка выхода Atis Exit-PE;Exit-PE, тревожная кнопка, кнопка открытия замка, бесконтактная кнопка выхода, сенсорная кнопка выхода, кнопка door release, кнопка выхода, кнопка открывания двери, кнопка exit, кнопка запроса на выход;Exit-PE, тривожна кнопка, кнопка відкриття замка, безконтактна кнопка виходу, сенсорна кнопка виходу, кнопка door release, кнопка виходу, кнопка відкривання дверей, кнопка exit, кнопка запиту на вихід;Кнопка выхода пластиковая, накладная, макс ток коммутации 3А , NО, вес 26гр, размер 86х43х16мм;Кнопка виходу пластикова, накладна, макс струм комутації 3А, NО, вага 26гр, розмір 86х43х16мм;r;1,75;USD;шт.;;;;https://images.prom.ua/5433472827_kontaktnaya-knopka-vyhoda.jpg;+;2;127628170;Кнопки выхода;https://prom.ua/Trevozhnye-knopki-i-knopki-vyhoda;;;;;2863456050;99-00005288;302308;;Atis;;;;Vmin, V;https://oniks.org.ua/p2863456050-kontaktnaya-knopka-vyhoda.html;;;-;Ще краща  ціна за 📞;;;;;;;;;;;;Тип пристрою;;механічна кнопка;Монтаж;;накладний;Матеріал;;пластик;Інтерфейси;;NO;Номінал струму;;3А;Робоча температура;;-10 ~ +50;Розміри;;86х43х16 мм;Розмір упаковки (Ш х В х Г);;43 x 86 x 16 мм;Вага брутто;;50;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201580;Промышленный сотовый маршрутизатор Teltonika RUT241 c 4G LTE, Wi-Fi, eSIM;Промисловий стільниковий маршрутизатор Teltonika RUT241 з 4G LTE, Wi-Fi, eSIM;Wi-Fi, роутер dual band, гигабитный роутер, роутер с usb, mesh роутер, роутер tp link, роутер с мощным сигналом, роутер wi-fi 6, роутер, wifi роутер, маршрутизатор, роутер для дома;Wi-Fi, роутер dual band, гігабітний роутер, роутер з usb, mesh роутер, роутер tp link, роутер з потужним сигналом, роутер wi-fi 6, роутер, wifi роутер, маршрутизатор, роутер для дому;● Порты: 1 x 10/100 Base-T WAN, 1 x 10/100 Base-T LAN,<br/>● 4G/LTE (Cat 4), 3G, 2G, eSIM, Wi-Fi, WAN FAILOVER, RMS,<br/>● Статическая маршрутизация, динамическая маршрутизация (BGP, OSPF v2, RIP v1/v2, EIGRP, NHRP), маршрутизация на основе политик,<br/>● HTTP(S), MQTT, Azure MQTT, Kinesis,<br/>● -40 °C - +75 °C, IP30,<br/>● DC 9-30В;● Порти: 1 x 10/100 Base-T WAN, 1 x 10/100 Base-T LAN,<br/>● 4G/LTE (Cat 4), 3G, 2G, eSIM, Wi-Fi, WAN FAILOVER, RMS,<br/>● Статична маршрутизація, динамічна маршрутизація (BGP, OSPF v2, RIP v1/v2, EIGRP, NHRP), маршрутизація на основі політик,<br/>● HTTP(S), MQTT, Azure MQTT, Kinesis,<br/>● -40 °C - +75 °C, IP30,<br/>● DC 9-30В;r;215,47;USD;шт.;;;;https://images.prom.ua/6993920217_promyshlennyj-sotovyj-marshrutizator.jpg, https://images.prom.ua/6993920218_promyshlennyj-sotovyj-marshrutizator.jpg, https://images.prom.ua/6993920219_promyshlennyj-sotovyj-marshrutizator.jpg, https://images.prom.ua/6993920220_promyshlennyj-sotovyj-marshrutizator.jpg, https://images.prom.ua/6993920221_promyshlennyj-sotovyj-marshrutizator.jpg;+;100;90997677;Маршрутизаторы;https://prom.ua/Routeryi;;;;;2864529456;99-10026552;71902;;;;;;Vmin, V;https://oniks.org.ua/p2864529456-promyshlennyj-sotovyj-marshrutizator.html;;;-;Ще краща  ціна за 📞;;;;;;;;;;;;Особливості;;до 7 профілів eSIM, не включаючи тарифних планів;Операційна система;;RutOS (OpenWrt based Linux OS);CPU;;Mediatek, 580 MHz, MIPS 24KEc;ROM/RAM;;128 MB, DDR2;Локальна пам'ять;;16 MB, SPI Flash;Ethernet порти (Uplink);;1 x 10/100 Base-T WAN;Ethernet порти (DownLink);;1 x 10/100 Base-T LAN;Wi-Fi;;802.11b/g/n (Wi-Fi 4), Access Point (AP), Station (STA);Порт живлення;;1 цифровий вихід, вихід з відкритим колектором, максимальна вихідна напруга 30 В, 300 мА;Живлення від PoE-in;;Пасивне живлення від Ethernet через запасні пари. Можливість живлення через порт LAN1, несумісний зі стандартами IEEE802.3af, 802.3at та 802.3bt, режим B, 9 - 30 В постійного струму;Живлення;;9 – 30В DC;Потужність споживання;;6.5 Вт;Розміри;;83 x 25 x 74 мм;Розмір упаковки (Ш х В х Г);;150 x 70 x 180 мм;Вага брутто;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201730;Блок питания Mustang Energy PS-1201W IP67;Блок живлення Mustang Energy PS-1201W IP67;PS-1201W, блок питания din рейка, блок питания 24в, блок питания для светодиодной ленты, блок питания mean well, блок питания для камеры, блок питания, импульсный блок питания, блок питания 12в, промышленный блок питания;PS-1201W, блок живлення din рейка, блок живлення 24в, блок живлення для світлодіодної стрічки, блок живлення mean well, блок живлення для камери, блок живлення, імпульсний блок живлення, блок живлення 12в, промисловий блок живлення;● Тип блока питания Импульсный,<br/>● Класс защиты корпуса IP67,<br/>● Выходное напряжение 12 В,<br/>● Выходной ток 1 А,<br/>● Входное напряжение AC 100-240 В,<br/>● Количество каналов нагрузки 1;● Тип блоку живлення Імпульсний,<br/>● Клас захисту корпусу IP67,<br/>● Вихідна напруга 12 В,<br/>● Вихідний струм 1 А,<br/>● Вхідна напруга AC 100-240 В,<br/>● Кількість каналів навантаження 1;r;5,71;USD;шт.;;;;https://images.prom.ua/6705651142_blok-pitaniya-mustang.jpg, https://images.prom.ua/6992261431_blok-pitaniya-mustang.jpg;+;9;127351950;Блоки питания;https://prom.ua/Promyshlennye-istochniki-pitaniya;;;;;2863456541;99-10025279;14191103;;Mustang Energy;;;;Vmin, V;https://oniks.org.ua/p2863456541-blok-pitaniya-mustang.html;;;-;Ще краща  ціна за 📞;;;;;;;;;;;;Тип пристрою;;Імпульсний;Особливості;;IP67;Потужність;;12 Вт;Вхідна напруга;;AC 220 В;Вихідна напруга;;12В;Сила струму на виході;;1 А;Захист від короткого замикання;;Підтримує;Кількість каналів навантаження;;1;Розмір упаковки (Ш х В х Г);;100 x 30 x 90 мм;Вага брутто;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201747;Блок питания (для монтажа на DIN рейку) MeanWell HDR-150-24 24B 6.25А;Блок живлення (для монтажа на DIN рейку) MeanWell HDR-150-24 24B 6.25А;HDR-150-24, блок питания 24в, блок питания для светодиодной ленты, блок питания, импульсный блок питания, блок питания 12в, промышленный блок питания;HDR-150-24, блок живлення 24в, блок живлення для світлодіодної стрічки, блок живлення, імпульсний блок живлення, блок живлення 12в, промисловий блок живлення;Экономичный AC/DC сетевой преобразователь широкого промышленного применения. Для монтажа на DIN-рейку. Мощность: 150 Вт, вход: 85-264VAC/120-370VDC, выход: 24V/6.25А.;Економічний AC/DC мережевий перетворювач широкого промислового застосування. Для монтажу на DIN-рейку. Потужність: 150 Вт, вхід: 85-264VAC/120-370VDC, вихід: 24V/6.25А.;r;38,58;USD;шт.;;;;https://images.prom.ua/5393644018_blok-pitaniya-dlya.jpg;-;0;127351950;Блоки питания;https://prom.ua/Promyshlennye-istochniki-pitaniya;;;;;2863456570;99-00013281;14191103;;Mean Well;;;;Vmin, V;https://oniks.org.ua/p2863456570-blok-pitaniya-dlya.html;;;-;;;;;;;;;;;;;Розмір упаковки (Ш х В х Г);;100 x 65 x 120 мм;Вага брутто;;0.36 кг;Строк гарантії;;24 міс.;Особенности;;Виконання блоку живлення На DIN рейку;Выходное напряжение;В;24 В;Входное напряжение;;85 В - 264 В;Сила струму на виході;;6.25 А;Мощность;;150 Вт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
