Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);Вага,кг;Ширина,см;Висота,см;Довжина,см;Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
200000;IP видеокамера Hikvision DS-2CD1321G0-I 2МП (2.8мм);IP відеокамера Hikvision DS-2CD1321G0-I 2МП (2.8мм);IP видеокамера Hikvision DS-2CD1321G0-I 2МП (2.8мм), видеокамера, Hikvision, DS-2CD1321G0-I, 2МП, (2.8мм);IP відеокамера Hikvision DS-2CD1321G0-I 2МП (2.8мм), відеокамера, Hikvision, DS-2CD1321G0-I, 2МП, (2.8мм);● Разрешение 2МП, 1/2.9"" CMOS - матрица,<br>● Фокус 2.8мм (угол обзора 94°),<br>● Максимальное разрешение видео 2 МП (1920 × 1080) - 25 к\с,<br>● Кодеки H.265+/H.265/H.264+/H.264,<br>● ИК свет (до 20м),<br>● Функции изображения: DWDR, 3D DNR, BLC, HLC,<br>● Обнаружение движения, исключения,<br>● 12 VDC/PoE,<br>● IP67,<br>● Цвет корпуса - белый;● Роздільна здатність 2МП, 1/2.9"" CMOS - матриця,<br>● Фокус 2.8мм (кут огляду 94°),<br>● Максимальна роздільна здатність відео 2 МП (1920 × 1080) - 25 к\с,<br>● Кодеки H.265+/H.265/H.264+/H.264,<br>● ІЧ світло (до 20м),<br>● Функції зображення: DWDR, 3D DNR, BLC, HLC,<br>● Виявлення руху, виключення,<br>● 12 VDC/PoE,<br>● IP67,<br>● Колір корпусу – білий;r;2537,0;UAH;шт.;;;;https://viatec.ua/upload/images/prod/2024-06/DS-2CD1321G0-I.webp;+;;140905382;Безопасность и Умный дом;https://prom.ua/Kamery-videonablyudeniya;;;;;;;301105;;Hikvision;;;;PROM;https://viatec.ua/product/DS-2CD1321G0-I-28;;;;;;;;;;;;;;;;Матриця;;1/2.9"" Progressive Scan CMOS;Мін. чутливість;;колір: 0.01 лк(F2.0, AGC вкл), Ч/Б: 0 лк з ІЧ;Швидкість затвора;;1/3 - 1/100 000 с;Придушення шуму (DNR);;3D;DWDR;;Поддерживает;Регулювання по осях;;панорамування: 0 ° - 360 °, нахил: 0 ° - 75 °, поворот: 0 ° - 360 °;Фокусна відстань;;2.8мм;Апертура;;F2.2;Кути огляду;;Г: 94°, В: 51°, Д: 112°;Тип підсвічування;;ІЧ;Дальність підсвічування;;20м;Відео компресія;;H.265+/H.265/H.264+/H.264;Кількість потоків;;2;Роздільна здатність відео;;1920 × 1080, 1280 × 720, 640 × 480, 640 × 360;Частота кадрів (головний потік);;1920 × 1080, 1280 × 720 - 25 к/с;Частота кадрів (доп. потік);;640 × 480, 640 × 360 - 25 к/с;Виявлення об'єкта (DORI - не аналітика);;48 м;Спостереження за об'єктом (DORI - не аналітика);;19 м;Розпізнавання об'єкту (DORI - не аналітика);;9 м;Ідентифікація об'єкта (DORI - не аналітика);;4 м;BLC;;Підтримує;HLC;;Підтримує;Тригери тривоги;;виявлення руху, виключення;Програмне забезпечення;;iVMS-4200;Сумісність;;ISAPI, SDK;Мережеві інтерфейси;;1 RJ45 10 M/100 M;Живлення;;12В DC;PoE;;802.3af;Потужність споживання;;6.5 Вт;Ступінь захисту;;IP67;Робоча температура;;-30 °C - +60 °C;Розміри;;Ø 109.9 × 103.6 мм;Вага;;300 г;Матеріал;;пластик;Кількість в ящику;;24 шт;Розмір упаковки (Ш х В х Г);;135 x 110 x 135 мм;Вага брутто;;0.42 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200001;IP видеокамера Hikvision DS-2CD1341G0-I 4МП (2.8мм);IP відеокамера Hikvision DS-2CD1341G0-I 4МП (2.8мм);IP видеокамера Hikvision DS-2CD1341G0-I 4МП (2.8мм), видеокамера, Hikvision, DS-2CD1341G0-I, 4МП, (2.8мм);IP відеокамера Hikvision DS-2CD1341G0-I 4МП (2.8мм), відеокамера, Hikvision, DS-2CD1341G0-I, 4МП, (2.8мм);● Разрешение 4МП, 1/2.8"" CMOS - матрица,<br>● Фокус 2.8мм (угол обзора 104°),<br>● Максимальное разрешение видео 4 МП (2560 × 1440) - 20 к\с,<br>● Кодеки H.265+/H.265/H.264+/H.264,<br>● ИК свет (до 20м),<br>● Функции изображения: DWDR, 3D DNR, BLC, HLC,<br>● Обнаружение движения, исключения,<br>● 12 VDC/PoE,<br>● IP67,<br>● Цвет корпуса - белый;● Роздільна здатність 4МП, 1/2.8"" CMOS - матриця,<br>● Фокус 2.8мм (кут огляду 104°),<br>● Максимальна роздільна здатність відео 4 МП (2560 × 1440) - 20 к\с,<br>● Кодеки H.265+/H.265/H.264+/H.264,<br>● ІЧ світло (до 20м),<br>● Функції зображення: DWDR, 3D DNR, BLC, HLC,<br>● Виявлення руху, виключення,<br>● 12 VDC/PoE,<br>● IP67,<br>● Колір корпусу – білий;r;3827,0;UAH;шт.;;;;https://viatec.ua/upload/images/prod/2024-06/DS-2CD1321G0-I.webp;+;;140905382;Безопасность и Умный дом;https://prom.ua/Kamery-videonablyudeniya;;;;;;;301105;;Hikvision;;;;PROM;https://viatec.ua/product/DS-2CD1341G0-I-28;;;;;;;;;;;;;;;;Матриця;;1/2.8"" Progressive Scan CMOS;Мін. чутливість;;колір: 0.01 лк(F2.0, AGC вкл), Ч/Б: 0 лк з ІЧ;Швидкість затвора;;1/3 - 1/100 000 с;Придушення шуму (DNR);;3D;DWDR;;Поддерживает;Регулювання по осях;;панорамування: 0 ° - 360 °, нахил: 0 ° - 75 °, поворот: 0 ° - 360 °;Фокусна відстань;;2.8мм;Апертура;;F2.2;Кути огляду;;Г: 104°, В: 57°, Д: 123°;Тип підсвічування;;ІЧ;Дальність підсвічування;;20м;Відео компресія;;H.265+/H.265/H.264+/H.264;Кількість потоків;;2;Роздільна здатність відео;;2560 × 1440, 1920 × 1080, 1280 × 720, 640 × 480, 640 × 360;Частота кадрів (головний потік);;2560 × 1440 - 20 к/с, 1920 × 1080, 1280 × 720 - 25 к/с;Частота кадрів (доп. потік);;1280 × 720, 640 × 480, 640 × 360 - 25 к/с;Виявлення об'єкта (DORI - не аналітика);;53 м;Спостереження за об'єктом (DORI - не аналітика);;21 м;Розпізнавання об'єкту (DORI - не аналітика);;10 м;Ідентифікація об'єкта (DORI - не аналітика);;5 м;BLC;;Підтримує;Тригери тривоги;;виявлення руху, виключення;Метод зберігання;;FTP;Програмне забезпечення;;iVMS-4200;Сумісність;;ONVIF (Profile S, Profile T), ISAPI, SDK;Мережеві інтерфейси;;1 RJ45 10 M/100 M;Живлення;;12В DC;PoE;;802.3af;Потужність споживання;;6.5 Вт;Ступінь захисту;;IP67;Робоча температура;;-30 °C - +45 °C;Розміри;;Ø 109.9 × 103.6 мм;Вага;;325 г;Матеріал;;пластик;Кількість в ящику;;24 шт;Розмір упаковки (Ш х В х Г);;135 x 110 x 135 мм;Вага брутто;;0.42 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200002;IP видеокамера Hikvision DS-2CD1021G0-I 2МП (2.8мм);IP відеокамера Hikvision DS-2CD1021G0-I 2МП (2.8мм);IP видеокамера Hikvision DS-2CD1021G0-I 2МП (2.8мм), видеокамера, Hikvision, DS-2CD1021G0-I, 2МП, (2.8мм);IP відеокамера Hikvision DS-2CD1021G0-I 2МП (2.8мм), відеокамера, Hikvision, DS-2CD1021G0-I, 2МП, (2.8мм);● Разрешение 2МП, 1/2.9"" CMOS -матрица,<br>● Фокус 2.8мм (угол обзора 94°),<br>● Максимальное разрешение видео 2 МП (1920 × 1080) - 25 к\с,<br>● Кодеки H.265+/H.265/H.264+/H.264,<br>● ИК свет (до 20м),<br>● Функции изображения: DWDR, 3D DNR, BLC, HLC,<br>● Обнаружение движения, исключения,<br>● 12 VDC/PoE,<br>● IP67,<br>● Цвет корпуса - белый;● Роздільна здатність 2МП, 1/2.9"" CMOS-матриця,<br>● Фокус 2.8мм (кут огляду 94°),<br>● Максимальна роздільна здатність відео 2 МП (1920 × 1080) - 25 к\с,<br>● Кодеки H.265+/H.265/H.264+/H.264,<br>● ІЧ світло (до 20м),<br>● Функції зображення: DWDR, 3D DNR, BLC, HLC,<br>● Виявлення руху, виключення,<br>● 12 VDC/PoE,<br>● IP67,<br>● Колір корпусу – білий;r;2731,0;UAH;шт.;;;;https://viatec.ua/upload/images/prod/2024-06/2CD1021G0.webp;+;;140905382;Безопасность и Умный дом;https://prom.ua/Kamery-videonablyudeniya;;;;;;;301105;;Hikvision;;;;PROM;https://viatec.ua/product/DS-2CD1021G0-I-28;;;;;;;;;;;;;;;;Матриця;;1/2.9"" Progressive Scan CMOS;Мін. чутливість;;колір: 0.01 лк(F2.0, AGC вкл), Ч/Б: 0 лк з ІЧ;Швидкість затвора;;1/3 - 1/100 000 с;Придушення шуму (DNR);;3D;DWDR;;Поддерживает;Регулювання по осях;;поворот: 0° - 360°, нахил: 0° - 90°, оберт: 0° -360°;Фокусна відстань;;2.8мм;Апертура;;F2.2;Кути огляду;;Г: 94°, В: 51°, Д: 112°;Тип підсвічування;;ІЧ;Дальність підсвічування;;20м;Відео компресія;;H.265+/H.265/H.264+/H.264;Кількість потоків;;2;Роздільна здатність відео;;1920 × 1080, 1280 × 720, 640 × 480, 640 × 360;Частота кадрів (головний потік);;1920 × 1080, 1280 × 720 - 25 к/с;Частота кадрів (доп. потік);;640 × 480, 640 × 360 - 25 к/с;Виявлення об'єкта (DORI - не аналітика);;48 м;Спостереження за об'єктом (DORI - не аналітика);;19 м;Розпізнавання об'єкту (DORI - не аналітика);;9 м;Ідентифікація об'єкта (DORI - не аналітика);;4 м;BLC;;Підтримує;HLC;;Підтримує;Тригери тривоги;;виявлення руху, виключення;Програмне забезпечення;;iVMS-4200;Сумісність;;ISAPI, SDK;Мережеві інтерфейси;;1 RJ45 10 M/100 M;Живлення;;12В DC;PoE;;802.3af;Потужність споживання;;6.5 Вт;Робоча температура;;-30 °C - +60 °C;Ступінь захисту;;IP67;Розміри;;138.8 × 60.9 × 57 мм;Вага;;175 г;Матеріал;;пластик;Кількість в ящику;;45 шт;Розмір упаковки (Ш х В х Г);;75 x 75 x 165 мм;Вага брутто;;0.24 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200003;IP видеокамера Hikvision DS-2CD1321-I(F) 2МП (2.8мм);IP відеокамера Hikvision DS-2CD1321-I(F) 2МП (2.8мм);IP видеокамера Hikvision DS-2CD1321-I(F) 2МП (2.8мм), видеокамера, Hikvision, DS-2CD1321-I(F), 2МП, (2.8мм);IP відеокамера Hikvision DS-2CD1321-I(F) 2МП (2.8мм), відеокамера, Hikvision, DS-2CD1321-I(F), 2МП, (2.8мм);● Разрешение 2МП, 1/2.7"" CMOS - матрица,<br>● Фокус 2.8мм (угол обзора 112°),<br>● Максимальное разрешение видео 2 МП (1920 × 1080) - 25 к\с,<br>● Кодеки H.264, H.264+,<br>● ИК свет (до 30м),<br>● Функции изображения: DWDR,3D DNR, BLC,<br>● Аналитика и алармы: обнаружение движения, сигнализация саботажа видео, исключения,<br>● 12 VDC/PoE,<br>● IP67,<br>● Цвет корпуса - белый;● Роздільна здатність 2МП, 1/2.7"" CMOS - матриця,<br>● Фокус 2.8мм (кут огляду 112°),<br>● Максимальна роздільна здатність відео 2 МП (1920 × 1080) - 25 к\с,<br>● Кодеки H.264,<br>● ІЧ світло (до 30м),<br>● Функції зображення: DWDR, 3D DNR, BLC,<br>● Аналітика та аларми: виявлення руху, сигналізація саботажу відео, винятки,<br>● 12 VDC/PoE,<br>● IP67,<br>● Колір корпусу – білий;r;2714,0;UAH;шт.;;;;https://viatec.ua/upload/images/prod/1321(1).jpg;+;;140905382;Безопасность и Умный дом;https://prom.ua/Kamery-videonablyudeniya;;;;;;;301105;;Hikvision;;;;PROM;https://viatec.ua/product/DS-2CD1321-I-F-28;;;;;;;;;;;;;;;;Матриця;;1/2.7"" Progressive Scan CMOS;Мін. чутливість;;колір: 0.01 лк(F2.0, AGC вкл), Ч/Б: 0 лк з ІЧ;Швидкість затвора;;1/3 -1/100 000 с;Придушення шуму (DNR);;3D;DWDR;;Підтримує;BLC;;Підтримує;Регулювання по осях;;поворот: 0° - 360°, нахил: 0° -75°, оберт: 0° -360°;Фокусна відстань;;2.8мм;Апертура;;F2.0;Кути огляду;;Г: 112°, В: 60°, Д: 132°;Тип підсвічування;;ІЧ;Дальність підсвічування;;30м;Відео компресія;;H.264, H.264+;Кількість потоків;;2;Роздільна здатність відео;;1920 × 1080, 1280 × 720, 640 × 480, 640 × 360;Частота кадрів (головний потік);;1920 × 1080, 1280 × 720 - 25 к/с;Частота кадрів (доп. потік);;640 × 480, 640 × 360 - 25 к/с;Метод зберігання;;FTP;Програмне забезпечення;;iVMS-4200, Hik-Connect;Тригери тривоги;;виявлення руху, сигналізація саботажу відео, виключення;Сумісність;;ONVIF, ISAPI;Мережеві інтерфейси;;1 RJ45 10 M/100 M;ROI;;1 зона для головного потоку;Живлення;;12В DC;PoE;;802.3af;Потужність споживання;;6.5 Вт;Робоча температура;;-30 °C - +60 °C;Ступінь захисту;;IP67;Розміри;;Ø 110 × 85.3 мм;Вага;;320 г;Матеріал;;метал+пластик;Кількість в ящику;;27 шт;Розмір упаковки (Ш х В х Г);;150 x 150 x 140 мм;Вага брутто;;0.54 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200004;Turbo HD видеокамера Hikvision DS-2CE76D0T-ITPFS 2МП (2.8 мм) с микрофоном;Turbo HD відеокамера Hikvision DS-2CE76D0T-ITPFS 2МП (2.8 мм) з мікрофоном;Turbo HD видеокамера Hikvision DS-2CE76D0T-ITPFS 2МП (2.8 мм) с микрофоном, Turbo, видеокамера, Hikvision, DS-2CE76D0T-ITPFS, 2МП, (2.8, мм), микрофоном;Turbo HD відеокамера Hikvision DS-2CE76D0T-ITPFS 2МП (2.8 мм) з мікрофоном, Turbo, відеокамера, Hikvision, DS-2CE76D0T-ITPFS, 2МП, (2.8, мм), мікрофоном;● Разрешение 2МП 25к/с,<br>● Фокус 2.8мм (угол обзора 106°),<br>● Микрофон встроенный,<br>● ИК подсветка (до 20м),<br>● CVI/CVBS/AHD/TVI,<br>● 12V DC,<br>● Цвет корпуса - белый;● Роздільна здатність 2МП 25к/с,<br>● Фокус 2.8мм (кут огляду 106°),<br>● Мікрофон вбудований,<br>● ІЧ підсвічування (до 20м),<br>● CVI/CVBS/AHD/TVI,<br>● 12V DC,<br>● Колір корпусу – білий;r;1419,0;UAH;шт.;;;;https://viatec.ua/upload/images/prod/DS-2CE76D0T-ITPFS.jpg;+;;140905382;Безопасность и Умный дом;https://prom.ua/Kamery-videonablyudeniya;;;;;;;301105;;Hikvision;;;;PROM;https://viatec.ua/product/DS-2CE76D0T-ITPFS;;;;;;;;;;;;;;;;Матриця;;2 МП CMOS;Мін. чутливість;;0.01 лк/ F1.2 (колір), 0 лк з ІЧ;Швидкість затвора;;1/25 - 1/50 000 с;Регулювання по осях;;Поворот: 0 ° ~ 360 °, Нахил: 0 ° ~ 75 °, Обертання: 0 ° ~ 360 °;Тип підсвічування;;ІЧ;Дальність підсвічування;;20 м;Фокусна відстань;;2.8 мм;Кути огляду;;Г: 106.4°, В: 57.9°, Д: 124.6°;Частота кадрів (головний потік);;1920 × 1080  - 25к/с;Придушення шуму (DNR);;2D;BLC;;Підтримує;HLC;;Підтримує;DWDR;;Підтримує;Аудіо інтерфейси;;вбудований мікрофон;Живлення;;12В DC;Потужність споживання;;2.7 Вт;Робоча температура;;-40°C - +60°C;Розміри;;Ф 84х79 мм;Вага;;141 г;Матеріал;;пластик;Кількість в ящику;;40 шт;Розмір упаковки (Ш х В х Г);;13 x 405 x 191 мм;Вага брутто;;0.209 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200005;HDTVI видеокамера Hikvision DS-2CE56D0T-IT3F (C) 2МП (2.8мм);HDTVI відеокамера Hikvision DS-2CE56D0T-IT3F (C) 2МП (2.8мм);HDTVI видеокамера Hikvision DS-2CE56D0T-IT3F (C) 2МП (2.8мм), HDTVI, видеокамера, Hikvision, DS-2CE56D0T-IT3F, (C), 2МП, (2.8мм);HDTVI відеокамера Hikvision DS-2CE56D0T-IT3F (C) 2МП (2.8мм), HDTVI, відеокамера, Hikvision, DS-2CE56D0T-IT3F, (C), 2МП, (2.8мм);● Разрешение 2МП 25к/с,<br>● Фокус 2.8мм (угол обзора 106°),<br>● ИК подсветка (до 40м),<br>● CVI/CVBS/AHD/TVI,<br>● 12V DC,<br>● IP67,<br>● Цвет корпуса - белый;● Роздільна здатність 2МП 25к/с,<br>● Фокус 2.8мм (кут огляду 106°),<br>● ІЧ підсвічування (до 40м),<br>● CVI/CVBS/AHD/TVI,<br>● 12V DC,<br>● IP67,<br>● Колір корпусу – білий;r;1376,0;UAH;шт.;;;;https://viatec.ua/upload/images/prod/DS-2CE56D0T-IT3F.jpg;+;;140905382;Безопасность и Умный дом;https://prom.ua/Kamery-videonablyudeniya;;;;;;;301105;;Hikvision;;;;PROM;https://viatec.ua/product/DS-2CE56D0T-IT3F-C-28;;;;;;;;;;;;;;;;Матриця;;2 MP CMOS;Мін. чутливість;;0.01 лк (F1.2, AGC вкл), 0 лк з ІЧ;Швидкість затвора;;1/25 – 1/50 000 с;Тип підсвічування;;ІЧ;Дальність підсвічування;;40м;Фокусна відстань;;2.8 мм;Апертура;;F1.2;Кути огляду;;Г: 106.4°, В: 57.9°, Д: 124.6°;Регулювання по осях;;Панорамування: 0° - 360°, Нахил: 0° - 75°, Поворот: 0° - 360°;Частота кадрів (головний потік);;1920x1080 - 25 к/с;BLC;;підтримує;Роздільна здатність відео;;1080P;HLC;;підтримує;Придушення шуму (DNR);;2D;DWDR;;Підтримує;Живлення;;12В DC;Потужність споживання;;3 Вт;Робоча температура;;-40° C - +60° C;Ступінь захисту;;IP67;Розміри;;Φ110×93.2мм;Вага;;211 г;Матеріал;;пластик;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;135 x 110 x 135 мм;Вага брутто;;0.3 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
